user_id,connect_user_id,ratings
11205,11907,1
11907,11205,1
12978,12977,1
12977,12978,1
11205,12977,1
12977,11205,1
12960,10438,1
10438,12960,1
11634,12977,1
12977,11634,1
11907,12977,2
12977,11907,2
12565,11907,2
11907,12565,2
11907,12979,1
12979,11907,1
12977,6784,4
6784,12977,4
11907,12980,1
12980,11907,1
11907,6784,1
6784,11907,1
12977,10693,4
10693,12977,4
12980,6784,1
6784,12980,1
10693,12943,7
12943,10693,7
11907,10550,2
10550,11907,2
12977,10550,5
10550,12977,5
11907,12951,1
12951,11907,1
5375,3264,1
3264,5375,1
5375,10550,4
10550,5375,4
12977,12873,6
12873,12977,6
10550,12943,1
12943,10550,1
10550,1121,7
1121,10550,7
16342,14971,2
11907,12773,5
14971,16342,2
12773,11907,5
12977,12918,1
12918,12977,1
12943,12873,1
12873,12943,1
12943,12918,1
12918,12943,1
12977,1121,7
1121,12977,7
12773,12981,7
12981,12773,7
11907,6644,2
6644,11907,2
12938,12811,1
12811,12938,1
12982,11907,1
11907,12982,1
11907,12983,1
12983,11907,1
12982,1121,1
1121,12982,1
11907,1121,1
1121,11907,1
12977,12982,1
12982,12977,1
12983,12982,1
12982,12983,1
12977,3758,4
3758,12977,4
1121,3758,7
3758,1121,7
12977,12983,4
12983,12977,4
10693,12984,1
12984,10693,1
12983,12801,1
12801,12983,1
10693,12983,7
12983,10693,7
12977,12879,1
12879,12977,1
11907,12879,1
12879,11907,1
12879,12965,1
12965,12879,1
12981,12965,1
12965,12981,1
12986,10959,1
10959,12986,1
12985,12965,1
12965,12985,1
3758,12965,7
12965,3758,7
12981,12986,1
12986,12981,1
12981,12985,7
12985,12981,7
12987,12954,7
12954,12987,7
5176,12986,1
12986,5176,1
12584,5176,1
5176,12584,1
10693,9640,7
9640,10693,7
12988,12138,1
12138,12988,1
12988,12981,1
12981,12988,1
12138,12965,7
12965,12138,7
3758,12985,7
12985,3758,7
12988,12983,1
12983,12988,1
12989,12983,1
12983,12989,1
12990,12983,1
12983,12990,1
11907,12990,1
12990,11907,1
12983,2217,1
2217,12983,1
11907,2217,5
2217,11907,5
12983,12981,1
12981,12983,1
12989,12987,4
12987,12989,4
12981,12913,1
12913,12981,1
12954,12983,1
12983,12954,1
12990,12879,1
12879,12990,1
12954,12981,1
12981,12954,1
12954,9640,5
9640,12954,5
6644,12987,7
12987,6644,7
12981,11907,1
11907,12981,1
11907,9640,1
9640,11907,1
12981,12138,4
12138,12981,4
12989,9640,4
9640,12989,4
12985,12776,1
12776,12985,1
12965,11907,2
11907,12965,2
12985,9640,7
9640,12985,7
3758,12981,1
12981,3758,1
11907,12138,1
12138,11907,1
11907,12987,5
12987,11907,5
12993,12965,1
12965,12993,1
12989,12965,6
12965,12989,6
12987,12776,1
12776,12987,1
12987,12777,5
12777,12987,5
12943,12138,4
12138,12943,4
12879,12777,1
12777,12879,1
12943,9057,1
9057,12943,1
12879,12987,1
12987,12879,1
12777,12776,1
12776,12777,1
12752,12879,1
12879,12752,1
12943,12879,1
12879,12943,1
12777,12954,1
12954,12777,1
12879,12989,1
12989,12879,1
12943,12987,7
12987,12943,7
12879,12954,1
12954,12879,1
12777,12989,1
12989,12777,1
11907,12989,2
12989,11907,2
12777,7534,1
7534,12777,1
11907,12994,1
12994,11907,1
11907,12954,1
12954,11907,1
12943,12989,4
12989,12943,4
12994,12985,1
12985,12994,1
12994,12943,1
12943,12994,1
12879,12985,1
12985,12879,1
12943,12985,1
12985,12943,1
12985,12849,1
12849,12985,1
3758,12989,4
12989,3758,4
12849,12943,1
12943,12849,1
12994,12849,1
12849,12994,1
12943,11667,1
11667,12943,1
12994,12769,1
12769,12994,1
12989,12985,4
12985,12989,4
12769,12995,1
12995,12769,1
12987,3758,5
3758,12987,5
12769,12985,1
12985,12769,1
12485,12989,1
12989,12485,1
12769,12879,1
12879,12769,1
12989,12769,2
12769,12989,2
12954,3758,7
3758,12954,7
12879,160,1
160,12879,1
12987,12985,1
12985,12987,1
160,12985,3
12985,160,3
12989,11697,1
11697,12989,1
12987,160,5
160,12987,5
12985,12913,1
12913,12985,1
12985,12752,3
12752,12985,3
5548,12485,1
12485,5548,1
12985,5548,1
5548,12985,1
160,12485,7
12485,160,7
12985,12954,1
12954,12985,1
3758,12769,4
12769,3758,4
12987,12769,3
12769,12987,3
12981,12769,1
12769,12981,1
12985,12485,7
12485,12985,7
3758,12996,1
12996,3758,1
3758,12487,7
12487,3758,7
12777,12769,1
12769,12777,1
12769,12485,2
12485,12769,2
12985,12946,1
12946,12985,1
12981,12946,1
12946,12981,1
12946,12377,1
12377,12946,1
12485,12981,1
12981,12485,1
12985,12377,3
12377,12985,3
13000,5548,1
5548,13000,1
12999,12487,1
12487,12999,1
10567,13002,1
13002,10567,1
13001,12985,7
12985,13001,7
3758,12999,1
12999,3758,1
5548,12999,1
12999,5548,1
13002,12485,1
12485,13002,1
13002,13000,2
13000,13002,2
12485,10567,1
10567,12485,1
10567,13000,1
13000,10567,1
3758,12485,7
12485,3758,7
12308,13002,1
13002,12308,1
10567,12301,2
12301,10567,2
13002,11907,1
11907,13002,1
12308,10567,7
10567,12308,7
13002,12301,1
12301,13002,1
11907,12301,1
12301,11907,1
11907,12051,1
12051,11907,1
12301,13004,1
13004,12301,1
13002,12769,1
12769,13002,1
13004,11907,1
11907,13004,1
3758,5548,1
5548,3758,1
3758,13002,1
13002,3758,1
3758,13000,1
13000,3758,1
12769,5548,1
5548,12769,1
12879,13002,1
13002,12879,1
5548,11907,1
11907,5548,1
3758,12377,1
12377,3758,1
13000,11907,1
11907,13000,1
11907,13005,1
13005,11907,1
11907,11265,2
11265,11907,2
12960,12487,7
12487,12960,7
13000,11265,1
11265,13000,1
11265,12981,1
12981,11265,1
12981,10567,7
10567,12981,7
11265,5548,1
5548,11265,1
12922,7146,1
7146,12922,1
11265,12910,2
12910,11265,2
5548,12138,4
12138,5548,4
13006,12538,1
12538,13006,1
12138,12538,2
12538,12138,2
5548,12538,1
12538,5548,1
10550,5548,1
5548,10550,1
12158,10567,2
10567,12158,2
12981,10693,5
10693,12981,5
10550,10567,7
10567,10550,7
13007,12981,1
12981,13007,1
12981,13008,1
13008,12981,1
12981,10550,1
10550,12981,1
12981,13000,1
13000,12981,1
10550,13009,7
13009,10550,7
12981,5548,1
5548,12981,1
10550,11134,7
11134,10550,7
12981,7322,1
7322,12981,1
12981,13010,5
13010,12981,5
12912,12998,1
12998,12912,1
10550,12912,3
12912,10550,3
12981,12912,1
12912,12981,1
10550,12998,1
12998,10550,1
12981,12998,1
12998,12981,1
10550,11492,1
11492,10550,1
12998,13010,1
13010,12998,1
10550,12769,7
12769,10550,7
13010,10567,5
10567,13010,5
10693,12782,1
12782,10693,1
12782,7322,2
7322,12782,2
7322,11134,4
11134,7322,4
12782,12308,1
12308,12782,1
12308,11317,3
11317,12308,3
13010,7322,6
7322,13010,6
12308,12769,4
12769,12308,4
12782,11134,1
11134,12782,1
13012,11134,2
11134,13012,2
12782,12769,1
12769,12782,1
13013,10550,2
10550,13013,2
7322,11907,1
11907,7322,1
10550,7322,7
7322,10550,7
11907,12769,4
12769,11907,4
12981,12782,1
12782,12981,1
12981,43,1
43,12981,1
11841,12981,4
12981,11841,4
13015,12782,1
12782,13015,1
13015,12981,3
12981,13015,3
12981,12872,1
12872,12981,1
12603,10550,1
10550,12603,1
12769,12603,1
12603,12769,1
10550,12872,2
12872,10550,2
12603,11841,1
11841,12603,1
10550,10241,1
10241,10550,1
7381,13010,7
13010,7381,7
10567,1241,1
1241,10567,1
12843,13016,1
13016,12843,1
10567,13017,1
13017,10567,1
10567,10986,4
10986,10567,4
13016,13019,1
13019,13016,1
10693,13010,4
13010,10693,4
7381,10567,1
10567,7381,1
10693,7381,8
7381,10693,8
13017,9063,1
9063,13017,1
9919,11841,1
11841,9919,1
9063,11841,5
11841,9063,5
12960,12802,1
12802,12960,1
12960,12991,1
12991,12960,1
11841,13010,1
13010,11841,1
12769,12960,2
12960,12769,2
11841,12960,7
12960,11841,7
13010,12769,4
12769,13010,4
9919,12769,5
12769,9919,5
12981,13021,6
13021,12981,6
12527,12960,4
12960,12527,4
11841,13021,1
13021,11841,1
12527,12981,1
12981,12527,1
12981,12991,4
12991,12981,4
13021,10693,6
10693,13021,6
13022,12527,1
12527,13022,1
12527,12927,2
12927,12527,2
10550,7381,7
7381,10550,7
11841,10959,1
10959,11841,1
10959,9919,6
9919,10959,6
11841,10693,5
10693,11841,5
12927,12295,6
12295,12927,6
13021,9919,5
9919,13021,5
12832,12927,5
12927,12832,5
10550,13021,2
13021,10550,2
12927,9919,1
9919,12927,1
7381,13021,7
13021,7381,7
10550,12927,1
12927,10550,1
12782,12538,1
12538,12782,1
10550,12538,1
12538,10550,1
12782,59,1
59,12782,1
10550,59,1
59,10550,1
12832,13006,1
13006,12832,1
10550,13006,1
13006,10550,1
10550,13026,1
13026,10550,1
13006,13026,1
13026,13006,1
10550,13029,1
13029,10550,1
13027,10550,2
10550,13027,2
13029,13006,1
13006,13029,1
10550,13025,6
13025,10550,6
13006,9931,5
9931,13006,5
2782,13021,7
13021,2782,7
12485,13006,1
13006,12485,1
10550,9931,7
9931,10550,7
13006,12977,1
12977,13006,1
13025,12485,1
12485,13025,1
13027,9640,3
9640,13027,3
13006,11667,1
11667,13006,1
12977,11667,7
11667,12977,7
12485,13030,2
13030,12485,2
13006,9640,1
9640,13006,1
13027,12485,4
12485,13027,4
13030,13031,1
13031,13030,1
9640,13032,2
13032,9640,2
13031,2782,4
2782,13031,4
13021,9640,1
9640,13021,1
12497,13021,1
13021,12497,1
13027,13021,1
13021,13027,1
12485,2782,5
2782,12485,5
13027,13031,5
13031,13027,5
13021,12918,1
12918,13021,1
13032,11667,3
11667,13032,3
13021,12996,1
12996,13021,1
13021,11667,5
11667,13021,5
12497,13033,2
13033,12497,2
13032,9931,3
9931,13032,3
12485,13034,4
13034,12485,4
13033,13027,1
13027,13033,1
13031,13032,3
13032,13031,3
12497,9931,1
9931,12497,1
10550,12485,4
12485,10550,4
13027,9931,1
9931,13027,1
13031,9931,4
9931,13031,4
13032,13034,3
13034,13032,3
12497,10550,2
10550,12497,2
11667,13033,4
13033,11667,4
13021,9931,7
9931,13021,7
13032,10550,4
10550,13032,4
13034,13033,1
13033,13034,1
13033,10550,1
10550,13033,1
13033,13031,4
13031,13033,4
12497,12738,7
12738,12497,7
10550,10693,4
10693,10550,4
13006,10438,2
10438,13006,2
13032,12987,3
12987,13032,3
12974,13034,2
13034,12974,2
10550,13031,1
13031,10550,1
10693,10438,7
10438,10693,7
13033,12987,4
12987,13033,4
10550,12974,1
12974,10550,1
13034,10550,1
10550,13034,1
13032,13006,1
13006,13032,1
13032,13021,5
13021,13032,5
9931,13033,1
13033,9931,1
10550,12987,5
12987,10550,5
13037,13033,1
13033,13037,1
13033,13032,1
13032,13033,1
13037,13021,1
13021,13037,1
13032,13037,1
13037,13032,1
13033,13021,2
13021,13033,2
12987,13037,1
13037,12987,1
10550,13037,1
13037,10550,1
12497,13037,2
13037,12497,2
12738,12987,7
12987,12738,7
13033,10693,4
10693,13033,4
12497,12634,1
12634,12497,1
13037,12808,1
12808,13037,1
13032,10693,4
10693,13032,4
10550,12808,7
12808,10550,7
13033,12634,2
12634,13033,2
13031,13037,7
13037,13031,7
12497,10693,2
10693,12497,2
13031,10693,1
10693,13031,1
13037,10693,1
10693,13037,1
12497,13031,1
13031,12497,1
13032,12634,4
12634,13032,4
12987,13031,1
13031,12987,1
13033,12610,2
12610,13033,2
12738,13031,7
13031,12738,7
13037,12738,1
12738,13037,1
12987,12977,5
12977,12987,5
13033,12738,1
12738,13033,1
13032,12610,4
12610,13032,4
12634,13039,1
13039,12634,1
13037,12634,1
12634,13037,1
13031,13039,1
13039,13031,1
12738,12634,5
12634,12738,5
13033,13038,2
13038,13033,2
13037,13038,1
13038,13037,1
13031,12900,4
12900,13031,4
12610,13037,1
13037,12610,1
13033,12977,1
12977,13033,1
13032,12977,1
12977,13032,1
12987,13038,4
13038,12987,4
13031,12634,1
12634,13031,1
13032,13038,2
13038,13032,2
12987,13021,7
13021,12987,7
12497,13032,1
13032,12497,1
13038,12808,1
12808,13038,1
12634,13038,1
13038,12634,1
13032,12574,4
12574,13032,4
13038,13031,1
13031,13038,1
13037,12574,2
12574,13037,2
13038,13021,5
13021,13038,5
13032,12485,4
12485,13032,4
13040,12634,1
12634,13040,1
13037,10959,1
10959,13037,1
12574,10959,1
10959,12574,1
13040,13037,1
13037,13040,1
10959,13032,4
13032,10959,4
13037,12158,1
12158,13037,1
12574,12158,3
12158,12574,3
12485,13031,1
13031,12485,1
12485,13040,1
13040,12485,1
13031,12574,3
12574,13031,3
12738,12485,5
12485,12738,5
12497,12158,7
12158,12497,7
13032,13041,2
13041,13032,2
10959,12485,1
12485,10959,1
10959,13040,1
13040,10959,1
12485,13021,6
13021,12485,6
13038,12574,3
12574,13038,3
13032,12782,1
12782,13032,1
12574,12782,1
12782,12574,1
13038,12782,1
12782,13038,1
12574,13041,1
13041,12574,1
13032,12808,5
12808,13032,5
12574,4689,1
4689,12574,1
11317,4689,1
4689,11317,1
13021,11317,7
11317,13021,7
11510,13031,7
13031,11510,7
12485,4689,1
4689,12485,1
13042,12485,1
12485,13042,1
12497,13042,1
13042,12497,1
12158,12485,4
12485,12158,4
13042,13032,4
13032,13042,4
4689,12497,2
12497,4689,2
10959,4689,1
4689,10959,1
12485,4956,4
4956,12485,4
12497,10959,4
10959,12497,4
12497,12485,5
12485,12497,5
13042,12808,1
12808,13042,1
13032,4956,5
4956,13032,5
13042,10959,1
10959,13042,1
10959,12244,1
12244,10959,1
12808,10959,1
10959,12808,1
13038,13042,1
13042,13038,1
11510,13038,4
13038,11510,4
12497,12808,7
12808,12497,7
13021,11510,7
11510,13021,7
13038,4956,4
4956,13038,4
12960,8436,1
8436,12960,1
12960,13038,1
13038,12960,1
8436,4956,5
4956,8436,5
12960,12790,1
12790,12960,1
13042,12960,1
12960,13042,1
13038,12790,4
12790,13038,4
13045,4956,4
4956,13045,4
13027,12997,1
12997,13027,1
12790,8436,6
8436,12790,6
12997,4956,6
4956,12997,6
13027,13043,1
13043,13027,1
13046,13043,2
13043,13046,2
13027,13046,2
13046,13027,2
12497,13043,1
13043,12497,1
13046,12808,4
12808,13046,4
12377,12960,1
12960,12377,1
12497,13027,4
13027,12497,4
13031,12377,3
12377,13031,3
12960,13021,1
13021,12960,1
12960,4956,1
4956,12960,1
11510,12790,7
12790,11510,7
12960,13046,1
13046,12960,1
4956,12808,3
12808,4956,3
12997,13046,1
13046,12997,1
12960,13027,1
13027,12960,1
12497,13046,1
13046,12497,1
12997,12497,1
12497,12997,1
12960,13043,1
13043,12960,1
13043,12997,4
12997,13043,4
13027,12808,1
12808,13027,1
13043,11317,1
11317,13043,1
12997,59,4
59,12997,4
11317,13027,3
13027,11317,3
13047,13027,5
13027,13047,5
11317,12997,7
12997,11317,7
13043,59,1
59,13043,1
12780,59,1
59,12780,1
12780,13048,1
13048,12780,1
12790,12780,1
12780,12790,1
13049,12780,1
12780,13049,1
12790,13027,5
13027,12790,5
13049,11510,7
11510,13049,7
13047,12687,1
12687,13047,1
59,13031,4
13031,59,4
13047,9775,1
9775,13047,1
12687,9775,7
9775,12687,7
12790,4075,1
4075,12790,1
59,13047,1
13047,59,1
12960,4075,1
4075,12960,1
12790,13031,6
13031,12790,6
13047,12954,1
12954,13047,1
12954,12589,1
12589,12954,1
13047,13037,5
13037,13047,5
12589,13050,2
13050,12589,2
12790,13050,5
13050,12790,5
12954,13049,1
13049,12954,1
11510,12954,1
12954,11510,1
12589,59,7
59,12589,7
13031,12954,1
12954,13031,1
4075,11510,7
11510,4075,7
13031,13047,1
14971,16123,1
13047,13031,1
16123,14971,1
13037,13050,2
13050,13037,2
12790,13052,7
13052,12790,7
13050,9673,1
9673,13050,1
13037,9673,6
9673,13037,6
13050,13031,1
13031,13050,1
13031,13053,2
13053,13031,2
13053,9775,1
9775,13053,1
13031,12461,3
12461,13031,3
9775,12997,5
12997,9775,5
13053,13056,2
13056,13053,2
11317,12802,1
12802,11317,1
7794,13054,6
13054,7794,6
12802,13037,1
13037,12802,1
9673,13056,7
13056,9673,7
12802,13057,1
13057,12802,1
12747,12802,1
12802,12747,1
13047,12747,1
12747,13047,1
12802,12777,1
12777,12802,1
13057,13055,2
13055,13057,2
12777,12747,1
12747,12777,1
13047,12777,1
12777,13047,1
12997,12747,1
12747,12997,1
12747,11510,7
11510,12747,7
13057,59,7
59,13057,7
13047,11777,1
11777,13047,1
13037,7322,1
7322,13037,1
12687,7322,8
7322,12687,8
13047,13055,5
13055,13047,5
12589,9775,1
9775,12589,1
9673,13031,1
13031,9673,1
13056,13037,1
13037,13056,1
9775,13052,2
13052,9775,2
13031,9775,4
9775,13031,4
13037,13052,1
13052,13037,1
13056,12461,7
12461,13056,7
13037,13055,2
13055,13037,2
13031,13055,3
13055,13031,3
12589,13057,1
13057,12589,1
13059,12589,1
12589,13059,1
13052,7692,5
7692,13052,5
13057,13059,4
13059,13057,4
12997,13055,4
13055,12997,4
13037,13060,2
13060,13037,2
13037,12997,7
12997,13037,7
13057,13026,4
13026,13057,4
7692,13044,7
13044,7692,7
12832,13056,4
13056,12832,4
13057,13061,1
13061,13057,1
12832,12747,2
12747,12832,2
13056,6387,3
6387,13056,3
13060,12997,1
12997,13060,1
13037,12747,1
12747,13037,1
12461,12997,5
12997,12461,5
13062,12747,1
12747,13062,1
13056,11841,3
11841,13056,3
6387,13037,1
13037,6387,1
6387,12777,2
12777,6387,2
13037,11841,1
11841,13037,1
11841,7692,1
7692,11841,1
13037,12777,1
12777,13037,1
12777,7692,1
7692,12777,1
11841,12777,1
12777,11841,1
13037,7692,1
7692,13037,1
12997,11841,6
11841,12997,6
12461,7692,7
7692,12461,7
13044,7322,1
7322,13044,1
13044,13057,7
13057,13044,7
11062,13057,1
13057,11062,1
13044,12997,7
12997,13044,7
11841,13057,8
13057,11841,8
13064,12826,2
12826,13064,2
13064,12485,1
12485,13064,1
13064,12707,1
12707,13064,1
13064,13065,1
13065,13064,1
12707,13031,1
13031,12707,1
7692,12485,7
12485,7692,7
13031,13064,1
13064,13031,1
13064,12461,3
12461,13064,3
13031,11841,7
11841,13031,7
13066,12094,1
12094,13066,1
13066,11841,1
11841,13066,1
13066,13037,1
13037,13066,1
12485,13067,1
13067,12485,1
7692,12473,1
12473,7692,1
13067,7692,1
7692,13067,1
13057,12485,7
12485,13057,7
13067,13044,1
13044,13067,1
13044,12687,4
12687,13044,4
12738,12694,1
12694,12738,1
12687,11841,7
11841,12687,7
12738,12808,1
12808,12738,1
13057,13033,1
13033,13057,1
12808,12701,1
12701,12808,1
12808,12046,1
12046,12808,1
13033,12701,1
12701,13033,1
12634,6716,1
6716,12634,1
12634,13071,1
13071,12634,1
13049,6716,1
6716,13049,1
11841,13049,1
13049,11841,1
12634,13049,1
13049,12634,1
13071,6716,7
6716,13071,7
13049,6522,1
6522,13049,1
11841,13075,1
13075,11841,1
12622,6716,3
6716,12622,3
12657,11977,1
11977,12657,1
11977,12622,1
12622,11977,1
12657,6716,1
6716,12657,1
6716,6398,8
6398,6716,8
13071,11257,4
11257,13071,4
11024,11257,7
11257,11024,7
13031,13057,7
13057,13031,7
13071,12807,2
12807,13071,2
13077,13076,1
13076,13077,1
13077,13071,1
13071,13077,1
13078,13071,1
13071,13078,1
13078,13079,1
13079,13078,1
13080,13078,1
13078,13080,1
13078,13054,1
13054,13078,1
13082,13081,2
13081,13082,2
13081,13080,2
13080,13081,2
13081,9090,2
9090,13081,2
13081,6398,1
6398,13081,1
9090,13053,1
13053,9090,1
13083,12687,1
12687,13083,1
12687,7692,7
7692,12687,7
12694,12981,1
12981,12694,1
12687,12694,1
12694,12687,1
12981,8197,1
8197,12981,1
12687,8197,1
8197,12687,1
11841,7101,1
7101,11841,1
11841,12694,1
12694,11841,1
13081,12981,1
12981,13081,1
13087,13081,1
13081,13087,1
13087,12895,1
12895,13087,1
7101,12895,1
12895,7101,1
13088,4770,1
4770,13088,1
12873,13086,1
13086,12873,1
13086,12377,2
12377,13086,2
4770,12634,1
12634,4770,1
12377,13091,1
13091,12377,1
13086,13092,1
13092,13086,1
13091,13092,1
13092,13091,1
12497,9695,7
9695,12497,7
13092,13057,1
13057,13092,1
13086,10954,6
10954,13086,6
13092,12634,1
12634,13092,1
4770,13093,1
13093,4770,1
13092,13093,1
13093,13092,1
6377,13092,7
13092,6377,7
4770,12317,1
12317,4770,1
13086,12317,1
12317,13086,1
13086,12970,1
12970,13086,1
13086,12634,1
12634,13086,1
13069,12634,1
12634,13069,1
13086,7692,1
7692,13086,1
7692,12634,5
12634,7692,5
13094,13086,1
13086,13094,1
12960,13086,1
13086,12960,1
12960,12687,1
12687,12960,1
7692,12960,1
12960,7692,1
12687,12634,7
12634,12687,7
12960,12895,1
12895,12960,1
6377,11844,1
11844,6377,1
6377,12954,7
12954,6377,7
13092,12687,7
12687,13092,7
12634,13057,1
13057,12634,1
13044,12841,1
12841,13044,1
12509,13057,1
13057,12509,1
12985,13044,1
13044,12985,1
13057,12985,3
12985,13057,3
13044,12509,1
12509,13044,1
13057,6377,7
6377,13057,7
7414,12954,5
12954,7414,5
13057,12687,7
12687,13057,7
13057,10595,1
10595,13057,1
13096,13044,1
13044,13096,1
13044,10595,1
10595,13044,1
13057,12954,1
12954,13057,1
12687,7414,7
7414,12687,7
10595,12954,1
12954,10595,1
13057,10224,1
10224,13057,1
13057,13097,1
13097,13057,1
6099,7414,2
7414,6099,2
13099,12687,1
12687,13099,1
7414,10098,1
10098,7414,1
12687,6099,1
6099,12687,1
10098,6377,7
6377,10098,7
7414,12634,1
12634,7414,1
6099,13100,1
13100,6099,1
12598,12634,5
12634,12598,5
12634,6377,4
6377,12634,4
6790,12634,6
12634,6790,6
13103,13102,1
13102,13103,1
13104,13102,1
13102,13104,1
13102,12634,1
12634,13102,1
13102,6790,4
6790,13102,4
12634,9090,1
9090,12634,1
13105,12634,1
12634,13105,1
6790,12485,2
12485,6790,2
12634,12138,1
12138,12634,1
13105,12485,1
12485,13105,1
12634,12485,3
12485,12634,3
12634,13106,1
13106,12634,1
12634,12752,1
12752,12634,1
12752,13106,3
13106,12752,3
9090,12752,4
12752,9090,4
13110,13109,1
13109,13110,1
13110,12964,1
12964,13110,1
13083,13106,1
13106,13083,1
13100,13083,1
13083,13100,1
9278,13100,1
13100,9278,1
13111,9278,1
9278,13111,1
13100,13105,3
13105,13100,3
11134,8523,1
8523,11134,1
58,13106,1
13106,58,1
8771,58,7
58,8771,7
10756,12634,1
12634,10756,1
4528,13114,6
13114,4528,6
4528,10477,7
10477,4528,7
13115,13116,1
13116,13115,1
11134,13116,7
13116,11134,7
13113,11347,1
11347,13113,1
12377,13115,1
13115,12377,1
8771,10098,1
10098,8771,1
13115,8771,1
8771,13115,1
9417,11134,5
11134,9417,5
16342,5176,2
8771,12964,1
5176,16342,2
12964,8771,1
8771,11134,4
11134,8771,4
13117,10098,1
10098,13117,1
13117,4528,5
4528,13117,5
13118,4528,1
4528,13118,1
12873,4528,7
4528,12873,7
5728,10098,1
10098,5728,1
5728,13119,1
13119,5728,1
5728,10477,1
10477,5728,1
13119,10477,7
10477,13119,7
5728,12897,1
12897,5728,1
12873,12897,4
12897,12873,4
12377,13120,1
13120,12377,1
12603,12873,7
12873,12603,7
12377,12747,1
12747,12377,1
13120,6130,1
6130,13120,1
12747,6130,1
6130,12747,1
13120,12747,1
12747,13120,1
13120,13119,1
13119,13120,1
13119,12747,1
12747,13119,1
13119,13122,1
13122,13119,1
13122,12603,1
12603,13122,1
13119,12603,7
12603,13119,7
13114,12138,1
12138,13114,1
13119,13114,7
13114,13119,7
13115,13126,1
13126,13115,1
13126,12377,1
12377,13126,1
13115,4095,1
4095,13115,1
13126,4095,1
4095,13126,1
4095,12377,2
12377,4095,2
12377,13114,2
13114,12377,2
13083,13119,1
13119,13083,1
13115,13083,1
13083,13115,1
13119,13115,1
13115,13119,1
12527,13114,1
13114,12527,1
11134,12527,1
12527,11134,1
12527,8255,2
8255,12527,2
8255,13129,1
13129,8255,1
12527,13083,1
13083,12527,1
12848,13130,5
13130,12848,5
13130,12527,5
12527,13130,5
13135,13136,1
13136,13135,1
13130,13136,2
13136,13130,2
12527,13136,5
13136,12527,5
13137,13136,1
13136,13137,1
12527,13137,1
13137,12527,1
12527,12138,1
12138,12527,1
13138,12527,1
12527,13138,1
12527,13140,1
13140,12527,1
13140,11111,1
11111,13140,1
13140,13144,1
13144,13140,1
13145,13053,1
13053,13145,1
13145,12124,1
12124,13145,1
10268,13145,1
13145,10268,1
10268,12084,1
12084,10268,1
13148,13149,1
13149,13148,1
11841,13079,2
13079,11841,2
12485,13079,1
13079,12485,1
11841,12509,1
12509,11841,1
11841,8807,7
8807,11841,7
12485,12509,1
12509,12485,1
12485,12138,5
12138,12485,5
2819,12138,4
12138,2819,4
12485,2819,7
2819,12485,7
13065,8807,1
8807,13065,1
12485,13154,5
13154,12485,5
12485,13155,1
13155,12485,1
12485,12687,4
12687,12485,4
12687,11428,2
11428,12687,2
12485,11428,1
11428,12485,1
12485,13157,1
13157,12485,1
11258,12485,1
12485,11258,1
13155,11881,1
11881,13155,1
13155,12826,1
12826,13155,1
13158,13155,5
13155,13158,5
12826,5208,1
5208,12826,1
12485,12826,1
12826,12485,1
12485,13159,1
13159,12485,1
5208,13159,1
13159,5208,1
5208,1121,1
1121,5208,1
13158,1121,7
1121,13158,7
5208,13155,4
13155,5208,4
12485,5208,3
5208,12485,3
5208,11174,4
11174,5208,4
5208,13025,3
13025,5208,3
5208,11231,1
11231,5208,1
12485,13123,2
13123,12485,2
5208,10136,1
10136,5208,1
12485,10136,1
10136,12485,1
5208,11841,5
11841,5208,5
58,13161,7
13161,58,7
13163,11841,1
11841,13163,1
13163,7891,1
7891,13163,1
13163,13164,1
13164,13163,1
13163,13165,1
13165,13163,1
13163,9149,1
9149,13163,1
13166,13163,1
13163,13166,1
13166,13165,1
13165,13166,1
12364,13167,1
13167,12364,1
9145,12620,1
12620,9145,1
9145,13163,1
13163,9145,1
13163,5576,1
5576,13163,1
13163,13170,1
13170,13163,1
13170,12690,1
12690,13170,1
13163,12690,1
12690,13163,1
13163,13171,1
13171,13163,1
13163,6669,1
6669,13163,1
13172,13163,2
13163,13172,2
13163,6161,1
6161,13163,1
6161,9145,1
9145,6161,1
4770,9145,1
9145,4770,1
13174,13176,2
13176,13174,2
4770,5634,1
5634,4770,1
5634,13175,1
13175,5634,1
4770,13175,7
13175,4770,7
2356,4770,1
4770,2356,1
4770,13181,1
13181,4770,1
4770,13180,1
13180,4770,1
13180,13179,1
13179,13180,1
4770,10575,1
10575,4770,1
4770,13096,1
13096,4770,1
10575,13096,1
13096,10575,1
4770,7984,7
7984,4770,7
4770,13183,1
13183,4770,1
4770,8881,1
8881,4770,1
7984,8881,1
8881,7984,1
4770,10550,5
10550,4770,5
4770,13127,7
13127,4770,7
13184,10550,5
10550,13184,5
13185,13186,1
13186,13185,1
13186,10550,1
10550,13186,1
13184,13186,1
13186,13184,1
10550,13185,3
13185,10550,3
13186,4770,1
4770,13186,1
13184,4770,4
4770,13184,4
10550,12964,1
12964,10550,1
12964,8890,1
8890,12964,1
8890,13187,1
13187,8890,1
12574,8890,1
8890,12574,1
13187,12574,1
12574,13187,1
12709,11408,1
11408,12709,1
11408,12769,1
12769,11408,1
11408,13127,1
13127,11408,1
12769,11843,1
11843,12769,1
13188,11843,1
11843,13188,1
13127,11843,1
11843,13127,1
11408,11843,1
11843,11408,1
4956,13114,1
13114,4956,1
13127,4956,6
4956,13127,6
8654,9559,1
9559,8654,1
